2012-07-04 00:00:00,9376750.0
2012-07-06 00:00:00,9391250.0
2012-07-08 00:00:00,9407450.0
2012-07-10 00:00:00,9423250.0
2012-07-12 00:00:00,9437650.0
2012-07-14 00:00:00,9453150.0
2012-07-16 00:00:00,9468000.0
2012-07-18 00:00:00,9484400.0
2012-07-20 00:00:00,9498500.0
2012-07-22 00:00:00,9512950.0
2012-07-24 00:00:00,9528500.0
2012-07-26 00:00:00,9545100.0
2012-07-28 00:00:00,9562000.0
2012-07-30 00:00:00,9578500.0
2012-08-01 00:00:00,9592200.0
2012-08-03 00:00:00,9608550.0
2012-08-05 00:00:00,9623300.0
2012-08-07 00:00:00,9637800.0
2012-08-09 00:00:00,9654250.0
2012-08-11 00:00:00,9670350.0
2012-08-13 00:00:00,9686450.0
2012-08-15 00:00:00,9703150.0
2012-08-17 00:00:00,9718000.0
2012-08-19 00:00:00,9733300.0
2012-08-21 00:00:00,9751800.0
2012-08-23 00:00:00,9767500.0
2012-08-25 00:00:00,9781850.0
2012-08-27 00:00:00,9798100.0
2012-08-29 00:00:00,9813900.0
2012-08-31 00:00:00,9828950.0
2012-09-02 00:00:00,9844750.0
2012-09-04 00:00:00,9860150.0
2012-09-06 00:00:00,9878450.0
2012-09-08 00:00:00,9894050.0
2012-09-10 00:00:00,9908900.0
2012-09-12 00:00:00,9923850.0
2012-09-14 00:00:00,9939200.0
2012-09-16 00:00:00,9953850.0
2012-09-18 00:00:00,9971000.0
2012-09-20 00:00:00,9985500.0
2012-09-22 00:00:00,10002250
2012-09-24 00:00:00,10017500
2012-09-26 00:00:00,10032100
2012-09-28 00:00:00,10047450
2012-09-30 00:00:00,10063450
2012-10-02 00:00:00,10077650
2012-10-04 00:00:00,10091250
2012-10-06 00:00:00,10105150
2012-10-08 00:00:00,10120300
2012-10-10 00:00:00,10135000
2012-10-12 00:00:00,10149450
2012-10-14 00:00:00,10163650
2012-10-16 00:00:00,10179100
2012-10-18 00:00:00,10193900
2012-10-20 00:00:00,10208750
2012-10-22 00:00:00,10224950
2012-10-24 00:00:00,10239600
2012-10-26 00:00:00,10254550
2012-10-28 00:00:00,10271900
2012-10-30 00:00:00,10287250
2012-11-01 00:00:00,10300950
2012-11-03 00:00:00,10315350
2012-11-05 00:00:00,10331000
2012-11-07 00:00:00,10345650
2012-11-09 00:00:00,10361000
2012-11-11 00:00:00,10375600
2012-11-13 00:00:00,10389450
2012-11-15 00:00:00,10403450
2012-11-17 00:00:00,10417550
2012-11-19 00:00:00,10431650
2012-11-21 00:00:00,10447300
2012-11-23 00:00:00,10461900
2012-11-25 00:00:00,10477050
2012-11-27 00:00:00,10492600
2012-11-29 00:00:00,10504650
2012-12-01 00:00:00,10511875
2012-12-03 00:00:00,10519400
2012-12-05 00:00:00,10525175
2012-12-07 00:00:00,10531850
2012-12-09 00:00:00,10538475
2012-12-11 00:00:00,10545650
2012-12-13 00:00:00,10552275
2012-12-15 00:00:00,10557825
2012-12-17 00:00:00,10563850
2012-12-19 00:00:00,10570575
2012-12-21 00:00:00,10576300
2012-12-23 00:00:00,10583350
2012-12-25 00:00:00,10589600
2012-12-27 00:00:00,10597225
2012-12-29 00:00:00,10604975
2012-12-31 00:00:00,10613175
2013-01-02 00:00:00,10621175
2013-01-04 00:00:00,10628700
2013-01-06 00:00:00,10635975
2013-01-08 00:00:00,10643750
2013-01-10 00:00:00,10650750
2013-01-12 00:00:00,10656750
2013-01-14 00:00:00,10663650
2013-01-16 00:00:00,10669900
2013-01-18 00:00:00,10676100
2013-01-20 00:00:00,10682925
2013-01-22 00:00:00,10689775
2013-01-24 00:00:00,10696825
2013-01-26 00:00:00,10704050
2013-01-28 00:00:00,10711550
2013-01-30 00:00:00,10719225
2013-02-01 00:00:00,10727800
2013-02-03 00:00:00,10735950
2013-02-05 00:00:00,10744650
2013-02-07 00:00:00,10752200
2013-02-09 00:00:00,10759400
2013-02-11 00:00:00,10767475
2013-02-13 00:00:00,10774975
2013-02-15 00:00:00,10783475
2013-02-17 00:00:00,10792850
2013-02-19 00:00:00,10801025
2013-02-21 00:00:00,10810275
2013-02-23 00:00:00,10818350
2013-02-25 00:00:00,10827325
2013-02-27 00:00:00,10836275
2013-03-01 00:00:00,10844500
2013-03-03 00:00:00,10852050
2013-03-05 00:00:00,10860175
2013-03-07 00:00:00,10868025
2013-03-09 00:00:00,10875925
2013-03-11 00:00:00,10885200
2013-03-13 00:00:00,10892000
2013-03-15 00:00:00,10900875
2013-03-17 00:00:00,10910350
2013-03-19 00:00:00,10919750
2013-03-21 00:00:00,10930000
2013-03-23 00:00:00,10940875
2013-03-25 00:00:00,10949700
2013-03-27 00:00:00,10956750
2013-03-29 00:00:00,10965775
2013-03-31 00:00:00,10973850
2013-04-02 00:00:00,10983675
2013-04-04 00:00:00,10992125
2013-04-06 00:00:00,10999925
2013-04-08 00:00:00,11008200
2013-04-10 00:00:00,11017000
2013-04-12 00:00:00,11025425
2013-04-14 00:00:00,11033475
2013-04-16 00:00:00,11042050
2013-04-18 00:00:00,11050300
2013-04-20 00:00:00,11057050
2013-04-22 00:00:00,11065450
2013-04-24 00:00:00,11073800
2013-04-26 00:00:00,11082075
2013-04-28 00:00:00,11090225
2013-04-30 00:00:00,11098475
2013-05-02 00:00:00,11105600
2013-05-04 00:00:00,11113125
2013-05-06 00:00:00,11121050
2013-05-08 00:00:00,11129525
2013-05-10 00:00:00,11137850
